Arrival_Date,State,District,Market,Commodity,Modal_Price
2025-05-03,Karnataka,Shimoga,Sorabha,Maize,2300
2025-05-05,Karnataka,Shimoga,Sorabha,Maize,2280
2025-05-06,Karnataka,Shimoga,Sorabha,Maize,2300
2025-05-08,Karnataka,Shimoga,Sorabha,Maize,2345
2025-05-09,Karnataka,Shimoga,Sorabha,Maize,2300
2025-05-12,Karnataka,Shimoga,Sorabha,Maize,2275
2025-05-13,Karnataka,Shimoga,Sorabha,Maize,2280
2025-05-14,Karnataka,Shimoga,Sorabha,Maize,2275
2025-05-15,Karnataka,Shimoga,Sorabha,Maize,2325
2025-05-16,Karnataka,Shimoga,Sorabha,Maize,2300
2025-05-19,Karnataka,Shimoga,Sorabha,Maize,2340
2025-05-21,Karnataka,Shimoga,Sorabha,Maize,2300
2025-05-23,Karnataka,Shimoga,Sorabha,Maize,2100
2025-05-26,Karnataka,Shimoga,Sorabha,Maize,2240
2025-05-28,Karnataka,Shimoga,Sorabha,Maize,2180
2025-05-30,Karnataka,Shimoga,Sorabha,Maize,2240
2025-05-31,Karnataka,Shimoga,Sorabha,Maize,2000
2025-06-02,Karnataka,Shimoga,Sorabha,Maize,2380
2025-06-03,Karnataka,Shimoga,Sorabha,Maize,2200
2025-06-05,Karnataka,Shimoga,Sorabha,Maize,2300
2025-06-06,Karnataka,Shimoga,Sorabha,Maize,2320
2025-06-09,Karnataka,Shimoga,Sorabha,Maize,2340
2025-06-10,Karnataka,Shimoga,Sorabha,Maize,2480
2025-06-11,Karnataka,Shimoga,Sorabha,Maize,2252
2025-06-12,Karnataka,Shimoga,Sorabha,Maize,2320
2025-06-13,Karnataka,Shimoga,Sorabha,Maize,2450
2025-06-16,Karnataka,Shimoga,Sorabha,Maize,2340
2025-06-17,Karnataka,Shimoga,Sorabha,Maize,2200
2025-06-19,Karnataka,Shimoga,Sorabha,Maize,2490
2025-06-20,Karnataka,Shimoga,Sorabha,Maize,2190
2025-06-21,Karnataka,Shimoga,Sorabha,Maize,2000
2025-06-23,Karnataka,Shimoga,Sorabha,Maize,2200
2025-06-24,Karnataka,Shimoga,Sorabha,Maize,2190
2025-06-27,Karnataka,Shimoga,Sorabha,Maize,2300
2025-07-03,Karnataka,Shimoga,Sorabha,Maize,2200
2025-07-04,Karnataka,Shimoga,Sorabha,Maize,2300
2025-07-07,Karnataka,Shimoga,Sorabha,Maize,2300
2025-07-08,Karnataka,Shimoga,Sorabha,Maize,2340
2025-07-10,Karnataka,Shimoga,Sorabha,Maize,2330
2025-07-11,Karnataka,Shimoga,Sorabha,Maize,2375
2025-07-15,Karnataka,Shimoga,Sorabha,Maize,2600
2025-07-16,Karnataka,Shimoga,Sorabha,Maize,2300
2025-07-22,Karnataka,Shimoga,Sorabha,Maize,2380
2025-07-23,Karnataka,Shimoga,Sorabha,Maize,2440
2025-07-24,Karnataka,Shimoga,Sorabha,Maize,2450
2025-07-25,Karnataka,Shimoga,Sorabha,Maize,2380
2025-07-28,Karnataka,Shimoga,Sorabha,Maize,2500
2025-07-30,Karnataka,Shimoga,Sorabha,Maize,2500
2025-07-31,Karnataka,Shimoga,Sorabha,Maize,2400
2025-08-02,Karnataka,Shimoga,Sorabha,Maize,2600
2025-08-05,Karnataka,Shimoga,Sorabha,Maize,2370
2025-08-06,Karnataka,Shimoga,Sorabha,Maize,2350
2025-08-07,Karnataka,Shimoga,Sorabha,Maize,2500
2025-08-08,Karnataka,Shimoga,Sorabha,Maize,2500
2025-08-11,Karnataka,Shimoga,Sorabha,Maize,2500
2025-08-12,Karnataka,Shimoga,Sorabha,Maize,2300
2025-08-13,Karnataka,Shimoga,Sorabha,Maize,2300
2025-08-18,Karnataka,Shimoga,Sorabha,Maize,2300
2025-08-21,Karnataka,Shimoga,Sorabha,Maize,2450
2025-08-25,Karnataka,Shimoga,Sorabha,Maize,2500
2025-08-28,Karnataka,Shimoga,Sorabha,Maize,2220
2025-09-01,Karnataka,Shimoga,Sorabha,Maize,2390
2025-09-02,Karnataka,Shimoga,Sorabha,Maize,2390
2025-09-03,Karnataka,Shimoga,Sorabha,Maize,2500
2025-09-04,Karnataka,Shimoga,Sorabha,Maize,2335
2025-09-06,Karnataka,Shimoga,Sorabha,Maize,2325
2025-09-08,Karnataka,Shimoga,Sorabha,Maize,2425
2025-09-09,Karnataka,Shimoga,Sorabha,Maize,2425
2025-09-10,Karnataka,Shimoga,Sorabha,Maize,2425
2025-09-12,Karnataka,Shimoga,Sorabha,Maize,2250
2025-09-15,Karnataka,Shimoga,Sorabha,Maize,2325
2025-09-16,Karnataka,Shimoga,Sorabha,Maize,2200
2025-09-17,Karnataka,Shimoga,Sorabha,Maize,2250
2025-09-18,Karnataka,Shimoga,Sorabha,Maize,2250
2025-09-19,Karnataka,Shimoga,Sorabha,Maize,2200
2025-09-20,Karnataka,Shimoga,Sorabha,Maize,2200
2025-09-24,Karnataka,Shimoga,Sorabha,Maize,2150
2025-09-25,Karnataka,Shimoga,Sorabha,Maize,2100
2025-09-29,Karnataka,Shimoga,Sorabha,Maize,2230
2025-09-30,Karnataka,Shimoga,Sorabha,Maize,2230
2023-06-08,Karnataka,Belgaum,Soundati,Maize,1900
2023-06-19,Karnataka,Belgaum,Soundati,Maize,2100
2023-07-07,Karnataka,Belgaum,Soundati,Maize,1900
2023-07-10,Karnataka,Belgaum,Soundati,Maize,1950
2023-07-17,Karnataka,Belgaum,Soundati,Maize,2050
2023-07-19,Karnataka,Belgaum,Soundati,Maize,2100
2023-07-21,Karnataka,Belgaum,Soundati,Maize,2100
2023-07-24,Karnataka,Belgaum,Soundati,Maize,2300
2024-05-23,Karnataka,Belgaum,Soundati,Maize,2300
2024-06-11,Karnataka,Belgaum,Soundati,Maize,2450
2024-06-24,Karnataka,Belgaum,Soundati,Maize,2500
2024-07-24,Karnataka,Belgaum,Soundati,Maize,2500
2024-07-27,Karnataka,Belgaum,Soundati,Maize,2450
2024-08-28,Karnataka,Belgaum,Soundati,Maize,3000
2024-08-30,Karnataka,Belgaum,Soundati,Maize,3000
2023-09-22,Karnataka,Chikmagalur,Tarikere,Maize,3000
2023-09-29,Karnataka,Chikmagalur,Tarikere,Maize,2333
2024-06-24,Karnataka,Chikmagalur,Tarikere,Maize,2300
2023-05-25,Karnataka,Tumkur,Tumkur,Maize,1900
2023-05-29,Karnataka,Tumkur,Tumkur,Maize,1850
2023-06-01,Karnataka,Tumkur,Tumkur,Maize,1860
2023-06-05,Karnataka,Tumkur,Tumkur,Maize,1840
2023-06-06,Karnataka,Tumkur,Tumkur,Maize,1850
2023-06-09,Karnataka,Tumkur,Tumkur,Maize,1850
2023-06-13,Karnataka,Tumkur,Tumkur,Maize,1880
2023-06-15,Karnataka,Tumkur,Tumkur,Maize,2050
2023-06-16,Karnataka,Tumkur,Tumkur,Maize,1950
2023-06-21,Karnataka,Tumkur,Tumkur,Maize,2080
2023-06-22,Karnataka,Tumkur,Tumkur,Maize,2100
2023-06-23,Karnataka,Tumkur,Tumkur,Maize,2180
2023-06-26,Karnataka,Tumkur,Tumkur,Maize,1950
2023-06-27,Karnataka,Tumkur,Tumkur,Maize,1980
2023-06-28,Karnataka,Tumkur,Tumkur,Maize,1950
2023-07-01,Karnataka,Tumkur,Tumkur,Maize,1980
2023-07-03,Karnataka,Tumkur,Tumkur,Maize,2020
2023-07-05,Karnataka,Tumkur,Tumkur,Maize,1880
2023-07-06,Karnataka,Tumkur,Tumkur,Maize,1850
2023-07-07,Karnataka,Tumkur,Tumkur,Maize,1850
2023-07-11,Karnataka,Tumkur,Tumkur,Maize,1920
2023-07-12,Karnataka,Tumkur,Tumkur,Maize,1920
2023-07-13,Karnataka,Tumkur,Tumkur,Maize,2100
2023-07-18,Karnataka,Tumkur,Tumkur,Maize,2050
2023-07-19,Karnataka,Tumkur,Tumkur,Maize,2100
2023-07-20,Karnataka,Tumkur,Tumkur,Maize,2050
2023-07-21,Karnataka,Tumkur,Tumkur,Maize,2100
2023-07-24,Karnataka,Tumkur,Tumkur,Maize,2050
2023-07-25,Karnataka,Tumkur,Tumkur,Maize,2100
2023-07-28,Karnataka,Tumkur,Tumkur,Maize,2100
2023-07-31,Karnataka,Tumkur,Tumkur,Maize,2020
2023-08-01,Karnataka,Tumkur,Tumkur,Maize,2050
2023-08-03,Karnataka,Tumkur,Tumkur,Maize,2100
2023-08-04,Karnataka,Tumkur,Tumkur,Maize,2150
2023-08-07,Karnataka,Tumkur,Tumkur,Maize,2100
2023-08-11,Karnataka,Tumkur,Tumkur,Maize,2050
2023-08-14,Karnataka,Tumkur,Tumkur,Maize,2100
2023-08-17,Karnataka,Tumkur,Tumkur,Maize,2100
2023-08-22,Karnataka,Tumkur,Tumkur,Maize,1860
2023-08-23,Karnataka,Tumkur,Tumkur,Maize,1900
2023-08-28,Karnataka,Tumkur,Tumkur,Maize,1850
2023-08-29,Karnataka,Tumkur,Tumkur,Maize,2050
2023-09-01,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-02,Karnataka,Tumkur,Tumkur,Maize,2050
2023-09-04,Karnataka,Tumkur,Tumkur,Maize,1880
2023-09-06,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-08,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-11,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-12,Karnataka,Tumkur,Tumkur,Maize,2050
2023-09-13,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-14,Karnataka,Tumkur,Tumkur,Maize,2150
2023-09-15,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-16,Karnataka,Tumkur,Tumkur,Maize,2050
2023-09-19,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-20,Karnataka,Tumkur,Tumkur,Maize,2120
2023-09-22,Karnataka,Tumkur,Tumkur,Maize,2050
2023-09-25,Karnataka,Tumkur,Tumkur,Maize,2100
2023-09-26,Karnataka,Tumkur,Tumkur,Maize,2260
2023-09-27,Karnataka,Tumkur,Tumkur,Maize,2080
2023-09-28,Karnataka,Tumkur,Tumkur,Maize,2050
2024-07-05,Karnataka,Tumkur,Tumkur,Maize,2100
2025-02-18,Karnataka,Tumkur,Tumkur,Maize,2200
2025-02-27,Karnataka,Tumkur,Tumkur,Maize,2150
2025-02-28,Karnataka,Tumkur,Tumkur,Maize,2100
2024-06-28,Karnataka,Koppal,Yalburga,Maize,2450
2024-07-11,Karnataka,Koppal,Yalburga,Maize,2500
2024-07-15,Karnataka,Koppal,Yalburga,Maize,2500
2024-09-19,Karnataka,Koppal,Yalburga,Maize,2810
2024-09-20,Karnataka,Koppal,Yalburga,Maize,2613
2024-09-21,Karnataka,Koppal,Yalburga,Maize,2600
2024-09-23,Karnataka,Koppal,Yalburga,Maize,2367
2024-09-27,Karnataka,Koppal,Yalburga,Maize,2266
2024-09-30,Karnataka,Koppal,Yalburga,Maize,2333
2025-02-18,Karnataka,Koppal,Yalburga,Maize,2300
2025-02-21,Karnataka,Koppal,Yalburga,Maize,2250
2025-02-27,Karnataka,Koppal,Yalburga,Maize,2320
2025-02-28,Karnataka,Koppal,Yalburga,Maize,2300
2023-07-15,Karnataka,Hassan,Arakalgud,Onion,2500
2023-07-30,Karnataka,Hassan,Arakalgud,Onion,2000
2023-08-05,Karnataka,Hassan,Arakalgud,Onion,2000
2023-07-27,Karnataka,Hassan,Arasikere,Onion,850
2023-08-18,Karnataka,Hassan,Arasikere,Onion,1100
2024-07-02,Karnataka,Hassan,Arasikere,Onion,2000
2024-07-03,Karnataka,Hassan,Arasikere,Onion,2000
2024-07-18,Karnataka,Hassan,Arasikere,Onion,2000
2024-07-25,Karnataka,Hassan,Arasikere,Onion,1600
2024-07-31,Karnataka,Hassan,Arasikere,Onion,2000
2024-08-16,Karnataka,Hassan,Arasikere,Onion,2000
2024-08-21,Karnataka,Hassan,Arasikere,Onion,2200
2024-08-26,Karnataka,Hassan,Arasikere,Onion,4000
2024-08-29,Karnataka,Hassan,Arasikere,Onion,2100
2024-08-31,Karnataka,Hassan,Arasikere,Onion,3000
2024-09-09,Karnataka,Hassan,Arasikere,Onion,5000
2024-09-17,Karnataka,Hassan,Arasikere,Onion,2100
2024-09-21,Karnataka,Hassan,Arasikere,Onion,7000
2024-09-30,Karnataka,Hassan,Arasikere,Onion,2500
2025-03-01,Karnataka,Hassan,Arasikere,Onion,1000
2023-07-15,Karnataka,Bagalkot,Bagalakot,Onion,1400
2024-07-02,Karnataka,Bagalkot,Bagalakot,Onion,2500
2024-07-06,Karnataka,Bagalkot,Bagalakot,Onion,2700
2024-07-20,Karnataka,Bagalkot,Bagalakot,Onion,2500
2024-07-23,Karnataka,Bagalkot,Bagalakot,Onion,2700
2024-07-27,Karnataka,Bagalkot,Bagalakot,Onion,2700
2024-08-06,Karnataka,Bagalkot,Bagalakot,Onion,2800
2024-08-10,Karnataka,Bagalkot,Bagalakot,Onion,3000
2024-08-13,Karnataka,Bagalkot,Bagalakot,Onion,3600
2024-08-27,Karnataka,Bagalkot,Bagalakot,Onion,3900
2024-07-12,Karnataka,Bagalkot,Bagalkot(Bilagi),Onion,1450
2024-08-10,Karnataka,Bagalkot,Bagalkot(Bilagi),Onion,2700
2024-08-19,Karnataka,Bagalkot,Bagalkot(Bilagi),Onion,2700
2024-09-17,Karnataka,Bagalkot,Bagalkot(Bilagi),Onion,3480
2024-09-24,Karnataka,Bagalkot,Bagalkot(Bilagi),Onion,3000
2024-09-25,Karnataka,Bagalkot,Bagalkot(Bilagi),Onion,3000
2023-07-13,Karnataka,Chikmagalur,Bagepalli,Onion,1650
2023-07-14,Karnataka,Chikmagalur,Bagepalli,Onion,1600
2023-07-15,Karnataka,Chikmagalur,Bagepalli,Onion,2000
2023-07-19,Karnataka,Chikmagalur,Bagepalli,Onion,1650
2023-07-22,Karnataka,Chikmagalur,Bagepalli,Onion,1600
2023-07-24,Karnataka,Chikmagalur,Bagepalli,Onion,1250
2023-08-04,Karnataka,Chikmagalur,Bagepalli,Onion,1700
2023-08-12,Karnataka,Chikmagalur,Bagepalli,Onion,2500
2023-08-14,Karnataka,Chikmagalur,Bagepalli,Onion,1750
2023-08-18,Karnataka,Chikmagalur,Bagepalli,Onion,2700
2023-08-23,Karnataka,Chikmagalur,Bagepalli,Onion,2800
2024-08-10,Karnataka,Chikmagalur,Bagepalli,Onion,2500
2024-08-12,Karnataka,Chikmagalur,Bagepalli,Onion,2000
2024-08-13,Karnataka,Chikmagalur,Bagepalli,Onion,2200
2024-08-21,Karnataka,Chikmagalur,Bagepalli,Onion,2200
2024-08-22,Karnataka,Chikmagalur,Bagepalli,Onion,2200
2024-08-31,Karnataka,Chikmagalur,Bagepalli,Onion,3400
2024-09-08,Karnataka,Chikmagalur,Bagepalli,Onion,2500
2024-09-12,Karnataka,Chikmagalur,Bagepalli,Onion,2600
2024-09-19,Karnataka,Chikmagalur,Bagepalli,Onion,2000
2024-09-24,Karnataka,Chikmagalur,Bagepalli,Onion,3000
2024-09-30,Karnataka,Chikmagalur,Bagepalli,Onion,2800
2023-07-12,Karnataka,Bangalore,Bangalore,Onion,1000
2023-07-13,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-13,Karnataka,Bangalore,Bangalore,Onion,1300
2023-07-13,Karnataka,Bangalore,Bangalore,Onion,1100
2023-07-13,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-14,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-14,Karnataka,Bangalore,Bangalore,Onion,1100
2023-07-14,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-14,Karnataka,Bangalore,Bangalore,Onion,1300
2023-07-17,Karnataka,Bangalore,Bangalore,Onion,1300
2023-07-17,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-17,Karnataka,Bangalore,Bangalore,Onion,1100
2023-07-17,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-18,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-18,Karnataka,Bangalore,Bangalore,Onion,1700
2023-07-18,Karnataka,Bangalore,Bangalore,Onion,1000
2023-07-18,Karnataka,Bangalore,Bangalore,Onion,1800
2023-07-20,Karnataka,Bangalore,Bangalore,Onion,1750
2023-07-20,Karnataka,Bangalore,Bangalore,Onion,1000
2023-07-20,Karnataka,Bangalore,Bangalore,Onion,1700
2023-07-20,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-21,Karnataka,Bangalore,Bangalore,Onion,1700
2023-07-21,Karnataka,Bangalore,Bangalore,Onion,1750
2023-07-21,Karnataka,Bangalore,Bangalore,Onion,1000
2023-07-21,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-24,Karnataka,Bangalore,Bangalore,Onion,1000
2023-07-24,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-24,Karnataka,Bangalore,Bangalore,Onion,1700
2023-07-24,Karnataka,Bangalore,Bangalore,Onion,1750
2023-07-25,Karnataka,Bangalore,Bangalore,Onion,1700
2023-07-25,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-25,Karnataka,Bangalore,Bangalore,Onion,1750
2023-07-25,Karnataka,Bangalore,Bangalore,Onion,1000
2023-07-26,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-26,Karnataka,Bangalore,Bangalore,Onion,1100
2023-07-26,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-26,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-27,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-27,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-27,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-27,Karnataka,Bangalore,Bangalore,Onion,1100
2023-07-28,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-28,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-28,Karnataka,Bangalore,Bangalore,Onion,1100
2023-07-28,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-31,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-31,Karnataka,Bangalore,Bangalore,Onion,1500
2023-07-31,Karnataka,Bangalore,Bangalore,Onion,900
2023-07-31,Karnataka,Bangalore,Bangalore,Onion,1100
2023-08-01,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-01,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-01,Karnataka,Bangalore,Bangalore,Onion,900
2023-08-01,Karnataka,Bangalore,Bangalore,Onion,1100
2023-08-02,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-02,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-02,Karnataka,Bangalore,Bangalore,Onion,1100
2023-08-02,Karnataka,Bangalore,Bangalore,Onion,900
2023-08-03,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-03,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-03,Karnataka,Bangalore,Bangalore,Onion,1000
2023-08-03,Karnataka,Bangalore,Bangalore,Onion,1200
2023-08-04,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-04,Karnataka,Bangalore,Bangalore,Onion,1000
2023-08-04,Karnataka,Bangalore,Bangalore,Onion,1200
2023-08-04,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-05,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-05,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-05,Karnataka,Bangalore,Bangalore,Onion,1000
2023-08-05,Karnataka,Bangalore,Bangalore,Onion,1200
2023-08-07,Karnataka,Bangalore,Bangalore,Onion,1700
2023-08-07,Karnataka,Bangalore,Bangalore,Onion,1900
2023-08-07,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-07,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-08,Karnataka,Bangalore,Bangalore,Onion,1900
2023-08-08,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-08,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-08,Karnataka,Bangalore,Bangalore,Onion,1700
2023-08-09,Karnataka,Bangalore,Bangalore,Onion,2000
2023-08-09,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-09,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-09,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-10,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-10,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-10,Karnataka,Bangalore,Bangalore,Onion,2000
2023-08-10,Karnataka,Bangalore,Bangalore,Onion,1600
2023-08-11,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-11,Karnataka,Bangalore,Bangalore,Onion,1700
2023-08-11,Karnataka,Bangalore,Bangalore,Onion,2200
2023-08-11,Karnataka,Bangalore,Bangalore,Onion,2000
2023-08-17,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-17,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-17,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-17,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-18,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-18,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-18,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-18,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-19,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-19,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-19,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-19,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-21,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-21,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-21,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-21,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-22,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-22,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-22,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-22,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-23,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-23,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-23,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-23,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-25,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-25,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-25,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-25,Karnataka,Bangalore,Bangalore,Onion,2500
2023-08-28,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-28,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-28,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-28,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-29,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-29,Karnataka,Bangalore,Bangalore,Onion,1500
2023-08-29,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-29,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-30,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-30,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-30,Karnataka,Bangalore,Bangalore,Onion,1800
2023-08-30,Karnataka,Bangalore,Bangalore,Onion,2300
2023-08-31,Karnataka,Bangalore,Bangalore,Onion,2300
2023-08-31,Karnataka,Bangalore,Bangalore,Onion,2400
2023-08-31,Karnataka,Bangalore,Bangalore,Onion,1300
2023-08-31,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-01,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-01,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-01,Karnataka,Bangalore,Bangalore,Onion,2400
2023-09-01,Karnataka,Bangalore,Bangalore,Onion,2300
2023-09-02,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-02,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-02,Karnataka,Bangalore,Bangalore,Onion,2400
2023-09-02,Karnataka,Bangalore,Bangalore,Onion,2300
2023-09-04,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-04,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-04,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-04,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-05,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-05,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-05,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-05,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-06,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-06,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-06,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-06,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-08,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-08,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-08,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-08,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-11,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-11,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-11,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-11,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-12,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-12,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-12,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-12,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-13,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-13,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-13,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-13,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-15,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-15,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-15,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-15,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-16,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-16,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-16,Karnataka,Bangalore,Bangalore,Onion,2700
2023-09-16,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-19,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-19,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-19,Karnataka,Bangalore,Bangalore,Onion,1800
2023-09-19,Karnataka,Bangalore,Bangalore,Onion,2300
2023-09-21,Karnataka,Bangalore,Bangalore,Onion,2500
2023-09-21,Karnataka,Bangalore,Bangalore,Onion,1300
2023-09-21,Karnataka,Bangalore,Bangalore,Onion,2300
2023-09-21,Karnataka,Bangalore,Bangalore,Onion,1800
2024-06-28,Karnataka,Bangalore,Bangalore,Onion,1300
2024-06-28,Karnataka,Bangalore,Bangalore,Onion,2500
2024-06-28,Karnataka,Bangalore,Bangalore,Onion,2000
2024-06-29,Karnataka,Bangalore,Bangalore,Onion,3000
2024-06-29,Karnataka,Bangalore,Bangalore,Onion,1300
2024-06-29,Karnataka,Bangalore,Bangalore,Onion,2000
2024-06-29,Karnataka,Bangalore,Bangalore,Onion,2500
2024-07-01,Karnataka,Bangalore,Bangalore,Onion,3000
2024-07-01,Karnataka,Bangalore,Bangalore,Onion,2500
2024-07-01,Karnataka,Bangalore,Bangalore,Onion,1300
2024-07-01,Karnataka,Bangalore,Bangalore,Onion,2000
2024-07-02,Karnataka,Bangalore,Bangalore,Onion,2500
2024-07-02,Karnataka,Bangalore,Bangalore,Onion,3000
2024-07-02,Karnataka,Bangalore,Bangalore,Onion,1300
2024-07-02,Karnataka,Bangalore,Bangalore,Onion,2000
2024-07-03,Karnataka,Bangalore,Bangalore,Onion,3200
